track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,release_date,genre
R-N01667,Decade Summer,Beyonce,Road New,77,0.0,True,09-02-2019,r-n-b
R-N01706,Research Score,,Deep News,55,198318.0,no,04-22-2020,rnb
POP01670,Cover Campaign,Olivia Rodrigo,After Relationship,73,191725.0,True,08/12/2016,Pop
POP02617,Suffer White,Billie Eilish,He Time,75,183072.0,False,2019-04-01,Pop
POP01798,Write Soldier,Dua Lipa,North It,82,269727.0,False,10-25-2024,Pop
HIP01388,Scientist Region,Post Malone,Though Lot,70,188496.0,0,,Hip-Hop
ELE02140,Party Since,Bonobo,Century Someone,45,165870.0,False,2021,electro
ROC00427,Discussion Professor,Imagine Dragons,Gas Off,73,151573.0,0,06-14-2018,Rock Music
HIP00343,East Finish,Kendrick Lamar,Not Compare,78,208584.0,0,24/03/2022,Hip-Hop
ELE02388,Consider Budget,Martin Garrix,Too Result,60,261014.0,,Jun 2019,EDM
POP00139,Tonight Their,,,66,200181.0,1,02-28-2019,pop music
R-N00502,Agreement Thousand,H.E.R.,Set Again,61,184350.0,False,,r-n-b
ROC00790,Employee Nor,The Killers,,61,215865.0,clean,Mar 2021,Rock
ELE01117,Company Most,Bonobo,Sign Decision,58,212396.0,clean,2017,ELECTRONIC
ELE00885,Reality Case,Calvin Harris,Push List,45,156325.0,True,2021,EDM
POP01089,Some College,Harry Styles,Himself Tree,73,218035.0,False,03/02/2021,pop
POP01708,Sense Professional,,Campaign Opportunity,74,237257.0,,2021,Pop
POP00482,Season Try,Dua Lipa,Both Option,999,242041.0,0,Apr 2019,
ROC00553,Base Window,Imagine Dragons,Hospital Identify,56,207780.0,0,2020-11-18,Rock Music
POP00848,Issue Describe,Taylor Swift,Similar Hundred,70,251827.0,1,05-24-2016,pop music
HIP00266,Describe Best,Drake,Summer However,64,183484.0,,2024,Hip-Hop
ROC02838,Door See,Imagine Dragons,,73,232207.0,False,2024,ROCK
ROC01458,Yard Return,The Killers,Commercial Word,57,212797.0,False,,ROCK
POP00704,Chance Camera,Olivia Rodrigo,Really Tax,64,239762.0,0,Sep 2015,
POP00862,Night When,Harry Styles,Whole Attention,85,232929.0,False,2017,pop music
R-N02405,Democrat Rather,SZA,End Keep,71,196352.0,1,Jan 2017,RNB
ELE01998,Door Give,Martin Garrix,It Various,61,164115.0,0,2019-01-03,EDM
R-N00469,Main How,Frank Ocean,Fine Adult,72,232894.0,0,May 2023,r-n-b
ROC02110,Policy Many,Radiohead,Mr Authority,55,239774.0,1,18/10/2017,
ELE00421,Four Book,Bicep,Risk Help,57,252758.0,False,,electronic
ROC01872,Inside Decision,Imagine Dragons,How Type,83,231435.0,clean,01-03-2023,ROCK
R-N01054,Order Economy,Ella Mai,Ability Book,60,166153.0,no,Sep 2021,RNB
ELE01805,Heavy Health,Calvin Harris,North Later,49,159385.0,yes,02-25-2015,EDM
POP00307,Suffer How,Ariana Grande,Perhaps Treat,71,197087.0,,2019-07-11,Pop
R-N01427,Growth Thank,H.E.R.,Result Likely,58,,clean,2019-02-19,R&B
R-N00319,Successful Author,H.E.R.,Chance Such,64,266075.0,False,Dec 2019,RNB
HIP01087,Whether Training,Nicki Minaj,Laugh Measure,70,-1000.0,0,Jul 2020,hip-hop
HIP02691,Rock Face,Drake,Center Social,58,228899.0,False,2015-10-26,hip hop
HIP02958,Factor Sound,Kendrick Lamar,Body Expect,67,166973.0,False,May 2023,hip-hop
HIP02297,Tv Kid,Drake,Fill Minute,75,230584.0,0,2022-05-22,hip hop
HIP00041,Beat Paper,Kendrick Lamar,Itself Act,71,229214.0,clean,,hiphop
POP01940,True Second,Ed Sheeran,Truth Put,77,196094.0,True,04-05-2021,
R-N02695,Small Individual,The Weeknd,,52,220768.0,,2016-06-04,rnb
HIP00858,,Travis Scott,Responsibility Section,65,184039.0,no,19/11/2021,hip-hop
ELE02853,So Music,,,58,159333.0,explicit,May 2023,electro
POP00328,Appear Student,Billie Eilish,Today Have,79,265696.0,False,07/10/2022,POP
ELE02854,Follow Production,Disclosure,Dream Teacher,50,200401.0,no,Jul 2024,electronic
R-N01511,Early Page,Frank Ocean,Across Federal,63,205314.0,0,2024-12-19,r&b
ELE01388,Allow Read,Martin Garrix,Drug Writer,70,158324.0,clean,22/11/2020,Electronic
POP02898,Evening Door,Ariana Grande,He Culture,73,236722.0,,,pop music
HIP01492,Off Suddenly,Travis Scott,Clearly Realize,66,158397.0,0,Nov 2023,hip hop
ROC00340,Weight Item,Linkin Park,Yard Difference,55,180818.0,False,22/03/2019,
ELE00864,Politics Quality,Four Tet,Fight Green,55,219066.0,no,Apr 2019,electronic
HIP00466,Major Include,Drake,Fly Once,67,174943.0,1,2016,hiphop
R-N01684,Evening Music,SZA,Production People,71,187222.0,0,,r-n-b
HIP00324,Answer Argue,Drake,Next One,77,194731.0,0,2024,hiphop
POP00300,Employee South,Ariana Grande,Ball Up,69,239091.0,yes,05-07-2023,pop music
R-N02894,Imagine Training,Beyonce,,61,222017.0,1,01-22-2019,RNB
ELE02379,Sign Statement,Disclosure,Director Yes,55,158644.0,0,,Electronic
POP00339,Significant Beyond,Taylor Swift,Probably Half,71,193393.0,False,2020,pop
HIP02756,Player Support,Kendrick Lamar,Detail Hair,73,208387.0,1,01-24-2023,hip-hop
R-N01190,,The Weeknd,Kid Hair,60,223363.0,0,10-25-2020,RNB
ROC01035,Animal Chair,Foo Fighters,Story Within,71,183418.0,1,26/04/2023,ROCK
R-N02260,Notice Majority,H.E.R.,Bar Believe,61,263563.0,explicit,2022,r&b
HIP01359,Level Develop,Travis Scott,Defense Within,74,259644.0,False,2019-11-29,HIP-HOP
ELE02925,Animal Bed,Aphex Twin,Size Drug,,240887.0,False,2024,ELECTRONIC
ELE00143,Make Where,Calvin Harris,Medical Owner,51,220181.0,,,EDM
ROC02028,Religious Major,The Killers,,50,240064.0,yes,,
ELE01096,Ok Many,Four Tet,Manager Behind,60,156592.0,no,May 2017,ELECTRONIC
ROC00657,Tell Step,Arctic Monkeys,It His,74,173092.0,clean,02-10-2019,Rock
R-N00208,Treat Break,The Weeknd,Most Risk,75,170576.0,clean,,rnb
ELE01733,Fast Field,Four Tet,Back Industry,50,239461.0,0,2015,Electronic
R-N00263,Bill Manage,SZA,Letter Today,101,225890.0,0,2024-07-03,RNB
ELE01076,Girl Senior,Martin Garrix,Visit Again,49,235803.0,,2017-10-05,electro
POP01620,Task Red,Dua Lipa,Wait Through,75,179132.0,no,2022-12-02,pop music
ROC01361,Low Act,Coldplay,Although Team,67,196799.0,0,Feb 2021,ROCK
HIP02420,Continue Difficult,Nicki Minaj,Talk Rise,70,187727.0,yes,Jun 2017,hiphop
POP00051,What Four,Billie Eilish,Else Play,72,254363.0,0,06-02-2022,pop
ELE00970,Accept Table,Bicep,Result Artist,47,185233.0,clean,Mar 2017,Electronic
ROC00086,Capital President,Arctic Monkeys,Professional Form,60,183773.0,,27/01/2021,rock
POP01404,Mention Level,Olivia Rodrigo,Style Half,81,206773.0,False,,Pop
ELE00850,Like Language,Bonobo,,49,204275.0,,,ELECTRONIC
ELE01186,Control Class,Disclosure,Either Team,44,249230.0,1,2020,ELECTRONIC
POP01649,Far Us,Taylor Swift,Blue Art,92,200004.0,False,2015-08-12,Pop
POP01532,Similar Cost,Ariana Grande,Organization Allow,77,268618.0,True,2022-12-13,Pop
R-N00835,City Article,Ella Mai,Success Life,58,195802.0,clean,Jun 2018,r-n-b
HIP01282,Couple How,J. Cole,Nature Sound,77,265242.0,True,05/06/2023,hip hop
POP01584,Pretty Spring,Ariana Grande,Throw Happy,77,164379.0,False,,Pop
R-N00625,Art Door,Jhene Aiko,Ago Fall,69,259637.0,False,10-31-2024,rnb
POP01828,Teacher Catch,Taylor Swift,Authority Father,74,247577.0,True,Jan 2020,POP
HIP01935,Population Cut,Nicki Minaj,Offer Floor,73,211332.0,clean,11-15-2019,hiphop
HIP02359,Season Bit,Nicki Minaj,Get Red,68,153474.0,False,21/11/2022,Hip-Hop
R-N01249,Huge Church,Frank Ocean,Write Week,,,False,,r&b
R-N00761,Inside Teach,H.E.R.,Certain Despite,76,227398.0,no,2021,rnb
ROC02779,Think During,The Killers,Fact Center,61,220202.0,0,19/07/2024,rock
ELE01658,Left Dream,Martin Garrix,A Against,60,182497.0,,,EDM
ELE01400,Trade Sea,Disclosure,Determine Yes,54,167374.0,True,11/07/2017,EDM
POP00182,Someone How,,Light Require,67,0.0,0,,pop
HIP02408,Have Thank,Nicki Minaj,Nor Wind,68,193279.0,0,2022-06-25,HIP-HOP
ROC00979,Certainly Reveal,Coldplay,Blue Hotel,47,203302.0,no,,ROCK
R-N01879,Want Environmental,SZA,Hear Past,62,188015.0,no,15/03/2022,RNB
R-N00566,Senior Economy,SZA,Leg Top,70,161685.0,0,,r-n-b
ROC00394,Team Action,Imagine Dragons,Believe Computer,55,242587.0,False,Feb 2022,ROCK
POP01204,Choose Discussion,Ed Sheeran,Enjoy Care,75,186697.0,False,22/05/2018,POP
ELE01483,Build Old,Disclosure,What Grow,60,163791.0,0,,EDM
HIP00806,Land Simply,Post Malone,Response Nor,70,165177.0,clean,Nov 2019,hip-hop
POP00433,Try Certain,Ed Sheeran,Writer Tell,79,268756.0,1,,
POP00823,School Cultural,Dua Lipa,Current Provide,72,166401.0,1,,
HIP02060,Central It,Kendrick Lamar,,67,229660.0,0,2016,hip hop
R-N01201,Rich No,Jhene Aiko,My Trial,76,253690.0,yes,01-16-2022,R&B
R-N02648,Year Population,The Weeknd,Program Build,83,230163.0,explicit,,R&B
POP02369,As Institution,Taylor Swift,Spend Like,83,267692.0,explicit,26/04/2016,pop music
HIP00015,As Under,Post Malone,Cut Himself,76,161224.0,yes,,hip hop
ROC01472,Scientist Citizen,Imagine Dragons,Than Close,53,248864.0,0,2015,rock
HIP01641,Task Against,Kendrick Lamar,Similar Thousand,70,156461.0,1,Oct 2015,hip-hop
ELE00426,Never Floor,Bonobo,Three Each,46,264636.0,no,,electro
ROC00772,Knowledge Product,Radiohead,,45,192943.0,False,,ROCK
HIP02926,We Customer,Nicki Minaj,Bag Audience,74,161453.0,True,03/12/2018,hip-hop
ELE00204,No Western,Four Tet,Official Kind,45,165072.0,True,2023,electro
POP02091,Investment Type,Taylor Swift,Stuff Improve,77,242377.0,0,Oct 2019,
HIP02368,Land Use,Nicki Minaj,Particular Enjoy,66,233678.0,0,,Hip-Hop
R-N00020,Serve Sister,Ella Mai,Individual Process,62,209855.0,no,19/12/2016,r&b
HIP01928,State Ball,Travis Scott,Want Same,61,226142.0,False,2022,hip hop
R-N00670,Arm Figure,Ella Mai,Entire Tv,65,238081.0,False,Sep 2021,R&B
ELE02555,Truth Represent,Martin Garrix,Six Grow,59,253943.0,0,2022,EDM
R-N00504,Direction Like,Frank Ocean,Community Capital,65,162244.0,clean,08-26-2022,rnb
POP00757,World Their,Taylor Swift,Future Call,76,165380.0,no,,pop music
ROC02180,Respond Religious,Radiohead,Strong Four,38,239740.0,explicit,06/07/2020,
R-N01949,Unit Future,Frank Ocean,Administration Whom,70,194372.0,,2020-11-28,RNB
ROC00145,Fact I,Arctic Monkeys,Interest Either,60,172686.0,0,2017,Rock
HIP01784,Today Space,Post Malone,Drop Away,88,253686.0,False,11-05-2022,Hip-Hop
R-N01064,Follow Fund,The Weeknd,Item Adult,101,205873.0,False,2015,r-n-b
ROC02914,List Manage,Coldplay,Executive Pull,61,252505.0,,04/09/2021,
R-N02248,Owner Take,Beyonce,,69,267207.0,0,,R&B
ELE01580,Cold Focus,Disclosure,Enjoy Article,45,176275.0,False,2015,electronic
HIP00048,Field Attack,Travis Scott,Fall Drive,72,187685.0,no,2021,hiphop
R-N00643,Similar Individual,H.E.R.,Mention Star,74,169380.0,False,03-31-2019,r-n-b
HIP02312,Huge Same,Drake,Per Most,64,221454.0,1,03-04-2016,hiphop
HIP00095,Morning Note,Kendrick Lamar,Air Break,78,182952.0,False,07-08-2015,hip-hop
R-N00464,Security Sort,Ella Mai,Drug Pretty,68,253853.0,yes,18/03/2016,rnb
ROC01304,Happy There,Radiohead,Soldier Political,65,217538.0,0,,ROCK
ELE02912,Yard Lot,Four Tet,Bad Shake,53,204008.0,explicit,2015,ELECTRONIC
HIP00111,Table Economy,Drake,Decade South,68,195393.0,clean,31/05/2017,hip hop
R-N00008,Treatment Black,Jhene Aiko,Job Social,63,211216.0,False,25/12/2016,RNB
POP01255,My Guy,Harry Styles,Start Describe,66,255870.0,True,07/01/2018,
R-N02279,Along Speech,Beyonce,Happy Lay,68,158740.0,no,2019-04-25,r-n-b
R-N02321,Tv Can,Ella Mai,Design Control,63,190341.0,1,11-05-2024,r&b
ELE02157,Might Reach,Bonobo,Young Happen,53,239390.0,1,11/09/2022,ELECTRONIC
ROC01324,Evening Sometimes,The Killers,Realize True,66,181983.0,yes,,
POP01826,Father Building,Ariana Grande,Study Evening,67,237522.0,0,2021-03-02,pop
R-N00750,Option Sport,The Weeknd,Boy Share,56,213626.0,False,2022,rnb
ELE01010,Citizen Woman,Bonobo,Statement Laugh,62,220029.0,no,23/08/2023,EDM
HIP02307,Pretty Officer,Nicki Minaj,White There,64,159215.0,0,2022,hiphop
POP02086,Finish Into,Taylor Swift,Project Remember,71,189200.0,False,2023,Pop
HIP01016,Bit This,J. Cole,Customer Seek,66,267064.0,no,2024,hip hop
POP01009,Skill Painting,Dua Lipa,,71,222067.0,clean,Mar 2019,Pop
ROC02574,Everything Enjoy,Radiohead,Certainly Democrat,61,238130.0,False,Jun 2016,
R-N02909,,Beyonce,Professor Ask,60,224528.0,,,R&B
HIP01019,Attack Safe,Kendrick Lamar,,69,,False,13/01/2015,Hip-Hop
POP00632,Available Yourself,Taylor Swift,Food Letter,73,176920.0,1,2023,pop music
ELE00002,Computer Interest,Aphex Twin,Gun Store,59,233691.0,0,13/01/2015,electro
ROC00514,Last Among,Coldplay,,63,180466.0,False,,Rock
POP00839,Long Business,Taylor Swift,Nor Child,73,209168.0,0,2017-01-23,pop
ROC02830,Human Base,Radiohead,Author Dream,-1,229892.0,no,2019-07-30,
POP00187,Most Recognize,Harry Styles,Mrs Current,74,176651.0,0,2016,Pop
ROC02066,She Central,Linkin Park,It Personal,71,254789.0,yes,08/08/2015,rock
HIP02862,Open Lot,Cardi B,Ability Rich,67,236976.0,explicit,2021-03-05,hiphop
POP01887,,Taylor Swift,Laugh Hear,77,215648.0,clean,02/01/2018,pop
HIP01211,Describe Toward,Kendrick Lamar,Amount War,66,190129.0,explicit,2017,Hip-Hop
R-N01759,Bank Happy,Jhene Aiko,Too Charge,65,206816.0,0,10/07/2022,rnb
ROC02522,,Arctic Monkeys,After Possible,58,216001.0,0,2024-06-06,ROCK
ROC01746,Improve But,The Killers,There Your,73,159531.0,0,2021-04-22,
ELE02604,Cup Risk,Four Tet,Minute Head,50,214976.0,,03-19-2018,Electronic
R-N00442,Imagine Truth,SZA,,61,208158.0,no,08/12/2015,r-n-b
ELE02124,Stage Increase,Bonobo,Blood None,63,184173.0,0,Oct 2023,electronic
POP02694,Teacher Author,Ariana Grande,Hold Include,77,259940.0,1,2021,pop
HIP01030,Rich Nor,Nicki Minaj,,75,170925.0,clean,2015,hiphop
R-N00917,Age Three,The Weeknd,Baby Know,64,176779.0,no,2024-10-07,r&b
POP02541,,Dua Lipa,Special Instead,66,187669.0,False,,pop
POP02342,Body Miss,Ariana Grande,Can Someone,78,236970.0,yes,22/11/2020,
POP01067,Represent Nor,,Stage Budget,82,254631.0,1,2022-02-11,pop
HIP02898,Clearly Really,Post Malone,Democrat Modern,70,177835.0,yes,,hiphop
POP01504,Challenge Peace,Billie Eilish,Clear Consider,73,252665.0,0,11-09-2022,pop
HIP01461,Under Less,J. Cole,West Majority,82,216895.0,explicit,2019-05-25,HIP-HOP
HIP02870,President Evidence,Nicki Minaj,Push Easy,65,180468.0,,30/01/2019,HIP-HOP
ELE01155,Company Defense,Bicep,Under Right,63,155372.0,,2019,electronic
ROC00752,Sometimes Glass,Radiohead,Something Cut,60,193315.0,,Dec 2016,rock
HIP00047,Sit Authority,J. Cole,Hard Nearly,67,151103.0,clean,2016,hip hop
HIP00750,Describe Return,J. Cole,Public Animal,66,252917.0,0,,hiphop
R-N01839,Low Difficult,Frank Ocean,Parent Group,69,216904.0,True,2016,r-n-b
ROC00234,Into Agent,The Killers,Mission Suddenly,60,245375.0,False,2020-04-15,Rock
HIP00702,Dream Meet,,,63,253071.0,False,2021,hip hop
R-N01086,Everything Artist,Jhene Aiko,Field Not,75,169944.0,yes,2021,RNB
ELE00925,Writer Final,,Stage Five,50,243897.0,clean,,electro
ROC01217,Capital Image,Arctic Monkeys,The Use,74,150159.0,,,Rock Music
ROC00576,You Pressure,Coldplay,Determine Near,57,158257.0,1,15/08/2020,ROCK
R-N01186,Democrat Drug,Beyonce,Rise Realize,60,156328.0,0,26/06/2017,rnb
POP00451,Forget House,Taylor Swift,Look Serious,81,236445.0,explicit,Jul 2015,POP
POP01224,Blue Agreement,Ed Sheeran,Participant Popular,73,165216.0,False,2021-04-24,pop music
ELE00723,Technology Room,Martin Garrix,Less Technology,55,218933.0,True,26/07/2017,electro
POP02197,Six Information,Ed Sheeran,Drive Animal,75,234296.0,yes,17/07/2024,pop music
HIP02479,Base Seven,Kendrick Lamar,Various High,77,200936.0,,2020,hiphop
R-N02535,Yeah Story,The Weeknd,Of Enough,55,234122.0,no,20/10/2015,r&b
ROC00056,Past Actually,Imagine Dragons,Low Piece,63,183787.0,clean,Oct 2019,Rock
ROC01169,Main Nearly,Linkin Park,Animal Race,62,155758.0,yes,30/05/2020,Rock Music
ELE01591,Church Picture,Bicep,Actually Defense,51,158208.0,no,2021-08-29,Electronic
R-N01864,Expect Risk,SZA,Bit Eat,71,183774.0,False,2022,RNB
POP01229,Condition Low,Taylor Swift,Thought Task,89,181939.0,1,May 2020,Pop
R-N01515,Picture Task,Frank Ocean,Than Style,55,190603.0,explicit,,RNB
ROC01005,Way Name,Coldplay,Everyone Like,68,257087.0,,09-06-2022,ROCK
POP00949,Special Write,Harry Styles,Of Drive,76,249308.0,True,2024,pop
ELE01737,Star Indeed,Bonobo,History Serve,46,241546.0,,07-19-2024,electronic
HIP02707,Part Off,Drake,Draw Make,71,160006.0,no,11/04/2016,hip hop
ROC02867,Relationship Even,Foo Fighters,First Live,56,174866.0,1,2015-03-19,Rock Music
ROC00389,Thing Effect,Arctic Monkeys,Record Authority,68,177836.0,yes,Apr 2016,
POP02318,Identify Into,Olivia Rodrigo,Increase Use,71,243910.0,False,09-24-2015,pop music
R-N02595,Easy Pressure,SZA,Remain Bad,53,228364.0,no,29/09/2015,r&b
HIP01884,Low Choose,Post Malone,Color Lead,74,207712.0,0,31/10/2020,hiphop
ROC00924,Key Through,Imagine Dragons,Number Across,47,180155.0,yes,22/03/2022,
R-N00545,Since Light,SZA,No Him,61,179189.0,False,2022-04-24,r&b
HIP00774,Religious Generation,Drake,Site Way,58,165639.0,True,2015-09-25,HIP-HOP
HIP02889,Forward Career,Drake,Available You,67,267086.0,False,2021-08-11,hiphop
R-N01677,Choose Letter,Ella Mai,Matter Director,67,178261.0,,,r&b
ELE02029,Voice One,Bicep,Second Part,101,172270.0,explicit,07-02-2016,Electronic
R-N02320,Particularly Prepare,Frank Ocean,Scene Couple,58,177600.0,clean,2023,r&b
HIP00767,Less Congress,,Hotel According,78,266605.0,0,2017,HIP-HOP
POP02706,Doctor Man,Ariana Grande,Significant Seek,75,254667.0,explicit,Aug 2023,
ROC02870,Production Throw,Arctic Monkeys,Every Hold,70,184239.0,explicit,Jan 2019,ROCK
R-N01339,Firm Military,SZA,,63,179508.0,,12/06/2024,r&b
POP01806,Story Drive,Olivia Rodrigo,Two Well,76,225344.0,clean,02-06-2018,pop
R-N01019,Mother Recent,Ella Mai,Order Bill,64,205821.0,clean,2019-06-10,RNB
HIP00993,Young Important,Post Malone,Environmental Red,75,165398.0,explicit,2020-04-12,HIP-HOP
HIP02072,Laugh Situation,Travis Scott,Toward Science,74,255588.0,True,08-02-2022,hip hop
ROC02046,Street Society,Coldplay,Air Good,57,255273.0,0,Oct 2021,Rock
HIP00165,Live Claim,Post Malone,Baby Old,58,206935.0,1,2016-07-30,hip hop
ROC01112,Since Firm,The Killers,Rich Surface,72,168508.0,False,,
POP02611,Drive Drop,Taylor Swift,Support Behind,67,255994.0,no,Oct 2019,pop music
ROC01176,Back Mind,,First Appear,71,241500.0,False,,Rock Music
HIP01499,Bit Follow,Kendrick Lamar,Stop Billion,62,194262.0,False,30/04/2017,hip hop
R-N01594,Thousand Risk,SZA,Garden Answer,66,189124.0,False,07/11/2016,rnb
POP01285,Four Determine,Dua Lipa,Share Car,66,154434.0,False,05-09-2015,pop music
R-N02722,Fire Fish,The Weeknd,Dream Tv,69,240397.0,no,,R&B
R-N02822,Scientist Car,SZA,Friend Network,72,253234.0,False,2017-01-07,r-n-b
HIP02022,Good Rock,Cardi B,Structure Think,68,255470.0,1,2022-07-04,HIP-HOP
R-N00443,Man Public,Jhene Aiko,New Example,56,263623.0,clean,2020,r-n-b
R-N02582,Action Effect,Frank Ocean,Road Worker,68,237526.0,1,2020,R&B
POP01107,Next Happy,Billie Eilish,Until Color,67,195683.0,False,09-29-2018,
HIP01405,Ago College,Nicki Minaj,Color Own,75,225395.0,clean,2024,hip-hop
HIP00413,Civil Resource,Cardi B,Involve Beautiful,64,191740.0,0,,Hip-Hop
HIP01616,Within Form,Travis Scott,Degree Ago,77,240000.0,True,07/10/2015,Hip-Hop
ROC00882,Chair Return,Foo Fighters,Answer Contain,57,224118.0,False,Dec 2023,
ELE00646,Network Film,Disclosure,Eight Most,59,190275.0,False,Apr 2022,ELECTRONIC
ELE00953,Floor Make,Martin Garrix,Spring Design,46,196279.0,1,23/08/2015,EDM
R-N02804,Already Few,Ella Mai,Yourself Just,70,265954.0,,Apr 2015,RNB
ROC00157,Population Resource,Foo Fighters,Per Be,55,237392.0,True,07-05-2019,ROCK
ELE01950,Personal Expect,Bonobo,Their Old,49,235061.0,True,2017-01-04,electro
ROC00780,Team Power,Radiohead,Particularly Base,71,202522.0,no,10-20-2020,rock
ELE00768,Share Pick,Calvin Harris,Trial Red,60,215173.0,True,2020-10-22,electronic
R-N02652,Hard Mind,Beyonce,Purpose Past,999,175427.0,no,2015,rnb
POP02432,Ball Energy,,Perform Fly,74,215057.0,no,2015,Pop
POP02818,Direction Receive,Harry Styles,Present Appear,77,192978.0,False,Nov 2024,pop music
POP00553,Size Evening,Dua Lipa,Huge Speak,76,269378.0,,2017,
POP01407,Represent Table,Ariana Grande,Expect Best,85,199866.0,explicit,Jun 2022,pop music
HIP00323,Car Third,Travis Scott,Agree Lot,71,221631.0,explicit,2024-05-30,HIP-HOP
R-N00092,East Ahead,H.E.R.,Individual Then,66,198707.0,True,May 2021,r&b
ELE01787,Land Set,Calvin Harris,Significant Positive,54,258059.0,explicit,,electronic
ELE00017,Other Woman,Bicep,Under Catch,48,155420.0,1,Jan 2022,electronic
ELE02928,Yard Member,Four Tet,Wait Woman,49,215560.0,False,2023,electronic
ROC00639,Coach Break,Linkin Park,Price Just,62,204867.0,yes,2022-06-16,rock
HIP00138,Ok Such,Drake,Prepare Behind,73,234106.0,0,2016,hiphop
R-N02618,,SZA,However Attack,75,235054.0,,04-19-2016,r&b
HIP01260,When Notice,,Their Minute,76,229395.0,,07-03-2021,hip-hop
ROC02958,Discover Research,Imagine Dragons,Measure Good,69,186373.0,no,2021,
ROC01622,Rock About,Arctic Monkeys,Clear Mean,56,267756.0,0,2022,ROCK
HIP00447,Value Understand,Nicki Minaj,Shake Design,64,175421.0,clean,2017,hip hop
R-N02025,How More,,Kid Easy,78,242472.0,1,2021-03-20,rnb
R-N01454,His Blood,SZA,Establish Suggest,-1,150932.0,0,Sep 2018,rnb
POP02743,Poor Building,Taylor Swift,Try Nor,78,-1000.0,no,13/09/2021,Pop
HIP02624,Let Hand,Nicki Minaj,,81,240399.0,no,Apr 2019,hip-hop
HIP01859,Discuss Speak,Travis Scott,Account Degree,69,167199.0,,Jan 2017,HIP-HOP
POP01303,Former Son,Dua Lipa,Decade Carry,69,150487.0,0,04-11-2022,pop music
HIP00171,Candidate Than,Travis Scott,Relationship Involve,74,216094.0,0,04-07-2017,hip-hop
ROC01652,Piece Woman,Imagine Dragons,Rock Local,62,223106.0,explicit,May 2017,Rock
ELE01821,Including Movement,Martin Garrix,Human Top,54,245432.0,explicit,26/06/2017,electro
ROC00640,Small Participant,Imagine Dragons,Be Color,54,168540.0,no,2018-01-13,Rock Music
HIP02586,American Base,Post Malone,Argue Operation,65,177829.0,,09-16-2020,hiphop
POP00633,Office Thousand,Taylor Swift,Maintain Traditional,72,166119.0,,27/01/2015,pop music
HIP02875,That Least,Cardi B,Wonder Region,63,170839.0,0,2015,hiphop
POP02196,Something Including,Billie Eilish,Dinner Reveal,77,245824.0,explicit,Sep 2020,pop
HIP02247,Floor Open,Cardi B,Father Picture,59,219928.0,clean,2023,hiphop
R-N01113,Throughout Put,SZA,Sometimes Where,65,183265.0,clean,02-08-2017,RNB
ROC00878,Per Relationship,Radiohead,Tree Major,60,218366.0,no,10-29-2021,
ELE02652,Party Write,Aphex Twin,,57,258382.0,False,,electronic
HIP00429,Attack College,J. Cole,Within Tell,77,223933.0,0,,Hip-Hop
R-N01911,Task Group,H.E.R.,Mouth Believe,76,241450.0,False,Nov 2024,r&b
HIP01355,Our Difference,Nicki Minaj,Check Future,74,230734.0,clean,02-16-2021,hip hop
HIP02507,Prepare Remember,Cardi B,,53,257378.0,False,2018-01-03,Hip-Hop
R-N01066,Authority Keep,Beyonce,Risk Someone,83,233854.0,1,,rnb
POP00066,Different Six,Dua Lipa,Mr Develop,74,155224.0,False,10/01/2016,
R-N02069,Which Participant,Jhene Aiko,Middle Yard,59,259448.0,False,03-17-2018,r&b
ELE02888,Challenge Late,Bicep,Next Decision,53,168153.0,yes,2023,EDM
ROC01391,Have Professor,Imagine Dragons,,63,245469.0,False,Jun 2017,
POP01225,,Billie Eilish,Arm Ball,74,240939.0,False,Feb 2018,
R-N02017,Stuff Note,The Weeknd,Language Successful,69,197394.0,0,Jan 2024,r-n-b
R-N00791,Federal Pick,,Need Support,79,211330.0,clean,,r&b
POP00965,Look Real,Dua Lipa,Push Part,84,194543.0,no,02/06/2021,
HIP00412,Market Serve,J. Cole,Her Term,83,202309.0,False,Dec 2018,Hip-Hop
ROC02070,Audience Case,Radiohead,Vote During,69,241990.0,1,06-27-2017,
POP00894,Science Know,Taylor Swift,Only Seat,84,172715.0,False,,Pop
POP00161,Condition Shoulder,Billie Eilish,Back Certainly,80,217984.0,False,03-24-2019,Pop
ELE02603,Owner Commercial,Martin Garrix,First Save,55,218686.0,0,,Electronic
R-N00827,Much Here,Frank Ocean,Personal My,55,190594.0,True,2017,rnb
ROC02875,Art Or,Arctic Monkeys,Area Now,60,266402.0,clean,2016-05-23,Rock Music
HIP01466,Question Billion,Drake,National Listen,75,239322.0,0,01-05-2020,hip-hop
R-N02508,Body Consider,Frank Ocean,Group Forward,66,237757.0,clean,12-19-2015,rnb
POP02765,South Hear,Dua Lipa,Themselves Since,80,151081.0,0,2017-03-26,Pop
ELE01906,Decide Kid,Bonobo,Us Direction,48,251683.0,clean,2024-12-14,electro
R-N02971,Degree Federal,Beyonce,Part Long,64,164488.0,1,Oct 2022,R&B
R-N00185,Simple Million,Beyonce,,80,173597.0,no,2017,r-n-b
HIP01337,Area Character,Kendrick Lamar,Very Prove,73,224168.0,no,2021-03-17,hiphop
ELE02185,Inside Prevent,Bicep,,46,210580.0,,,ELECTRONIC
ROC00428,Own Surface,Arctic Monkeys,Us Exactly,72,173057.0,False,06-07-2018,rock
