track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,release_date,genre
ELE00581,His Total,Martin Garrix,Individual Man,43.0,208063.0,,2020-11-29,electronic
ROC01084,Traditional Start,The Killers,Alone House,60.0,171105.0,,2018-02-14,rock
HIP02214,Thus Share,J. Cole,Unknown Album,72.0,165020.0,,2018-04-16,hip-hop
HIP01633,Few To,Travis Scott,Cover Help,75.0,218999.0,0.0,2018-07-05,hip-hop
ROC01983,Fear Model,Linkin Park,Perhaps However,76.0,197461.0,0.0,,rock
HIP01744,Level Low,J. Cole,Actually Medical,80.0,181149.0,1.0,2024-03-30,hip-hop
ELE00562,Once Young,Bonobo,Travel Opportunity,59.0,205871.0,0.0,2020-07-19,electronic
POP00584,Traditional Health,Harry Styles,Carry For,76.0,191144.0,0.0,,pop
ELE00546,End White,Unknown Artist,Reflect Cell,60.0,249584.0,1.0,2022-06-30,electronic
R-N01394,Form Goal,SZA,Agree Fall,69.0,181038.0,,2019-01-30,r-n-b
ROC00008,Goal Operation,Foo Fighters,Vote Card,71.0,182946.0,1.0,2017-06-30,rock
R-N00600,Wait Benefit,Ella Mai,Fall Close,75.0,269161.0,1.0,,r-n-b
R-N02992,President Feel,Beyonce,Unknown Album,68.0,250887.0,0.0,2015-10-19,r-n-b
POP02361,Yeah Day,Dua Lipa,Benefit Responsibility,65.0,249608.0,0.0,2020-05-03,pop
ELE01437,Unknown Track,Bonobo,Then Can,52.0,154668.0,,,electronic
POP01017,Red Air,Dua Lipa,Structure Month,71.0,217488.0,0.0,2020-03-18,pop
ELE02606,Issue Military,Calvin Harris,Forget Various,48.0,180906.0,0.0,2021-09-17,electronic
POP01515,Positive Leader,Dua Lipa,Security Performance,74.0,172245.0,0.0,2022-07-09,pop
HIP01872,First Buy,J. Cole,Four Technology,61.0,160053.0,1.0,2017-06-08,hip-hop
POP01446,Full Term,Billie Eilish,Garden Bring,71.0,210321.0,1.0,,
ROC00384,Economy Hold,Linkin Park,Decision Song,65.0,197286.0,0.0,,rock
ELE01500,Standard After,Calvin Harris,Media Data,67.0,216823.0,0.0,2019-03-30,electronic
R-N01806,Cold Produce,Ella Mai,Maybe Major,60.0,261119.0,0.0,2024-12-14,r-n-b
ROC02878,Specific Catch,Linkin Park,Book Herself,66.0,214960.0,0.0,2015-03-20,
POP02054,Director Drop,Billie Eilish,Save Crime,66.0,242632.0,1.0,2017-03-10,pop
HIP02639,Can Onto,Post Malone,Small Name,71.0,227252.0,1.0,2021-09-24,hip-hop
R-N01333,Born Price,SZA,Day Consider,83.0,212024.0,0.0,,r-n-b
ROC01261,Along Manager,Arctic Monkeys,Would Home,62.0,229321.0,0.0,2021-02-08,rock
R-N02607,Five Recently,SZA,Born Hear,59.0,234237.0,0.0,,r-n-b
HIP02341,Everybody Doctor,J. Cole,Month Choice,72.0,237894.0,1.0,2019-06-14,hip-hop
R-N00276,Wrong Town,Beyonce,Television Senior,64.0,158345.0,1.0,,r-n-b
POP00601,Bed Attack,Taylor Swift,Rather Them,68.0,229478.0,0.0,2024-01-31,pop
ELE01834,Church Thousand,Unknown Artist,Hotel Explain,68.0,214276.0,1.0,2023-08-04,electronic
ROC02355,Behind Arrive,Radiohead,Soldier Study,69.0,180500.0,1.0,2024-11-21,rock
ROC01896,Father We,The Killers,Land Represent,72.0,169189.0,0.0,,
R-N02673,Involve Significant,H.E.R.,Mr Performance,60.0,164821.0,0.0,2018-07-25,r-n-b
HIP00305,Imagine Seat,J. Cole,Democratic Son,77.0,240119.0,0.0,2023-01-30,hip-hop
POP01556,Home Scene,Dua Lipa,Every Side,81.0,186267.0,0.0,2018-12-14,pop
ELE01279,Unknown Track,Bicep,Or Say,64.0,165890.0,0.0,2024-04-30,electronic
ELE01478,Friend Better,Aphex Twin,Father Get,70.0,252289.0,1.0,2021-03-30,electronic
POP01570,Explain Later,Olivia Rodrigo,Modern Sure,80.0,199147.0,0.0,,pop
POP01704,Only Affect,Dua Lipa,Unknown Album,77.0,255117.0,0.0,2018-03-30,
ELE00183,Enough Point,Bonobo,Have Born,57.0,254009.0,1.0,2016-04-30,electronic
POP01981,He Method,Billie Eilish,Role Meet,65.0,171889.0,0.0,2024-06-30,pop
POP02023,West Measure,Ed Sheeran,Professor Rate,,207967.0,1.0,2024-12-11,pop
ROC02989,Unknown Track,Arctic Monkeys,Surface Look,59.0,238938.0,0.0,,rock
POP00530,Color Time,Ariana Grande,Interest Impact,79.0,176832.0,0.0,,
ROC00024,Ability See,Linkin Park,Suffer Project,60.0,244564.0,1.0,2018-11-28,rock
ELE01755,Hear Interesting,Bonobo,Meet Beyond,54.0,243815.0,0.0,2016-08-30,electronic
ELE00575,Leave Ever,Calvin Harris,Simple Shoulder,47.0,250322.0,1.0,,electronic
ELE02275,Forward Agent,Calvin Harris,Least This,61.0,208650.0,0.0,,electronic
HIP02007,Into Later,Post Malone,Must Education,73.0,218501.0,0.0,2015-09-21,hip-hop
ELE02186,Worry Yes,Unknown Artist,Democrat Nearly,63.0,260882.0,0.0,2018-09-11,electronic
POP00658,Live Really,Taylor Swift,Produce Find,76.0,182285.0,1.0,2019-07-30,pop
POP02472,Easy That,Taylor Swift,Draw History,69.0,196018.0,0.0,2018-05-28,pop
HIP01248,Situation Program,Drake,Prevent Between,73.0,242633.0,1.0,,hip-hop
R-N00493,Finally Approach,Frank Ocean,Expect Force,56.0,203973.0,1.0,2017-03-30,r-n-b
HIP00888,Well Issue,Nicki Minaj,None Stock,70.0,256912.0,0.0,,hip-hop
R-N02251,Raise Citizen,Ella Mai,Our Wind,67.0,216753.0,0.0,2019-03-30,r-n-b
HIP02851,Admit Office,Unknown Artist,Especially Difference,66.0,193945.0,0.0,2022-10-30,hip-hop
HIP01957,Whether Alone,J. Cole,Back Evidence,77.0,224123.0,0.0,2019-03-30,hip-hop
ROC00963,Sign Case,The Killers,Deal System,59.0,182486.0,1.0,2023-02-08,rock
POP00171,And Let,Olivia Rodrigo,Rock Image,69.0,233719.0,0.0,,pop
R-N02291,Sure Not,Beyonce,Unknown Album,62.0,250249.0,,2021-03-30,r-n-b
POP02146,Region Bring,Ariana Grande,One Star,64.0,233641.0,1.0,,pop
HIP00515,Another Writer,Unknown Artist,Pretty Here,73.0,174944.0,0.0,2015-11-30,hip-hop
ELE02740,Government Break,Martin Garrix,Major Wish,54.0,211221.0,1.0,2021-08-18,electronic
R-N00986,Today Memory,Beyonce,Leg Half,60.0,177766.0,0.0,2018-04-01,r-n-b
HIP00687,Imagine Table,Cardi B,Scene Fall,71.0,185283.0,0.0,,hip-hop
ROC01345,Increase Office,Foo Fighters,About Can,54.0,236000.0,,2024-12-19,
ELE01611,Wall Red,Bicep,First Throw,64.0,229914.0,0.0,2019-03-30,electronic
ROC00269,Newspaper Which,Arctic Monkeys,Mean The,66.0,174339.0,1.0,2018-03-03,rock
ROC00905,He Difference,Imagine Dragons,Organization Million,64.0,250566.0,1.0,,
POP02163,City Entire,Ariana Grande,Everyone Weight,82.0,215701.0,0.0,2022-03-30,pop
POP02961,Stock Cultural,Ed Sheeran,Onto Indeed,,208686.0,0.0,,
POP00289,Trial Company,Harry Styles,Mention Face,70.0,229295.0,1.0,2023-04-30,
POP01098,Friend Worker,Taylor Swift,Family Need,81.0,265373.0,0.0,2015-06-30,pop
ROC02428,Play Us,The Killers,Unknown Album,49.0,244617.0,0.0,2017-09-01,rock
R-N02284,Third Quite,Beyonce,Read Defense,63.0,217342.0,0.0,2020-12-13,r-n-b
ELE01946,Turn Certain,Bicep,Note Move,49.0,166230.0,0.0,2020-03-30,electronic
POP02370,Cell Color,Ed Sheeran,Mission Always,73.0,189577.0,0.0,2019-03-30,pop
R-N00897,Appear Camera,Beyonce,Unknown Album,65.0,180427.0,1.0,2020-04-30,r-n-b
R-N00666,Reduce Why,Beyonce,Couple Husband,67.0,,1.0,2017-12-29,r-n-b
POP01288,Activity Particularly,Harry Styles,Relationship Animal,67.0,204771.0,0.0,2023-03-30,pop
POP01559,Heavy Chance,Ariana Grande,Unknown Album,73.0,208351.0,0.0,2022-02-09,pop
HIP01092,Give Around,Travis Scott,Late Require,69.0,191867.0,1.0,,hip-hop
ELE02670,Movie Coach,Calvin Harris,Begin Physical,41.0,220430.0,1.0,2019-03-30,electronic
R-N00929,Get Conference,SZA,On Sure,50.0,233950.0,1.0,,r-n-b
R-N02600,One Once,Beyonce,Unknown Album,76.0,202595.0,1.0,2022-05-20,r-n-b
HIP00950,Event Pass,Kendrick Lamar,Unknown Album,73.0,165194.0,1.0,2022-03-30,hip-hop
ROC00704,Eat Assume,Foo Fighters,Too Family,60.0,251421.0,1.0,2023-12-22,rock
POP01260,Debate Appear,Ariana Grande,Only Area,78.0,171875.0,0.0,2015-03-30,pop
HIP01870,Southern Employee,Post Malone,Move Think,90.0,150752.0,1.0,2021-03-30,hip-hop
HIP02902,Music Enjoy,J. Cole,Interview Late,68.0,257802.0,1.0,2017-03-30,hip-hop
ROC00203,Lawyer Per,Radiohead,Which Door,76.0,208301.0,0.0,2017-05-17,rock
R-N02033,Unknown Track,SZA,Dream Mother,54.0,164351.0,1.0,,r-n-b
ELE01627,Set Response,Bicep,Politics For,49.0,263481.0,1.0,2019-11-17,electronic
R-N02871,Return Agent,Ella Mai,Provide Them,72.0,264056.0,0.0,,r-n-b
HIP00956,Area Write,Travis Scott,Leg Various,69.0,263422.0,1.0,2016-11-24,hip-hop
POP01466,Else Blue,Ed Sheeran,Life Democratic,,173819.0,0.0,,pop
R-N02707,Accept Sell,Frank Ocean,Check Bag,76.0,253127.0,0.0,,r-n-b
POP01517,Institution Expert,Ed Sheeran,Unknown Album,79.0,180086.0,0.0,2021-12-31,pop
R-N01478,Year Treat,H.E.R.,Past Lot,69.0,209025.0,0.0,2016-07-30,r-n-b
HIP02427,Game Prepare,Post Malone,Picture Believe,69.0,213323.0,1.0,2019-03-30,hip-hop
ELE00993,Career Him,Calvin Harris,When Sit,42.0,257759.0,0.0,2018-06-23,electronic
ROC01416,Then Pressure,Arctic Monkeys,Unknown Album,68.0,206748.0,0.0,2021-03-30,rock
R-N00632,Sort Read,The Weeknd,Unknown Album,65.0,224271.0,0.0,2024-03-08,r-n-b
ROC01980,Hot Begin,Arctic Monkeys,Process Good,55.0,167194.0,0.0,,
POP01787,Rule Congress,Taylor Swift,Unknown Album,69.0,227265.0,1.0,2024-12-25,pop
HIP02461,Movement Firm,Travis Scott,Get Follow,74.0,218584.0,1.0,,hip-hop
ROC01508,By Place,Coldplay,Family Put,56.0,208820.0,1.0,2020-01-01,rock
ROC02359,Daughter Sense,Imagine Dragons,Brother Miss,58.0,173184.0,1.0,2021-01-24,rock
HIP02188,Modern Rate,Drake,Item Challenge,63.0,251166.0,1.0,2019-12-30,hip-hop
POP01318,Sit National,Harry Styles,Might Board,70.0,201014.0,0.0,2017-09-30,pop
R-N02443,Item Year,SZA,Need Focus,75.0,232345.0,1.0,2021-11-30,r-n-b
HIP01026,People Final,Post Malone,Consumer Discover,64.0,220922.0,1.0,2018-05-29,hip-hop
ELE00036,Soldier Mean,Aphex Twin,Leg Protect,55.0,252614.0,1.0,2020-03-30,electronic
ROC01871,Him Yeah,Linkin Park,Send Threat,76.0,197320.0,0.0,2018-03-30,rock
R-N01245,Institution He,Ella Mai,Civil Party,60.0,242206.0,1.0,2020-02-07,r-n-b
HIP01709,House Activity,Nicki Minaj,Unknown Album,69.0,208498.0,0.0,2016-03-30,hip-hop
HIP01590,Only Prevent,Cardi B,Politics Help,65.0,179784.0,0.0,2018-06-06,hip-hop
ROC00083,Seem Power,Foo Fighters,Religious Event,63.0,201422.0,0.0,2023-06-25,rock
R-N01448,Cell Full,The Weeknd,Certain Learn,67.0,155002.0,0.0,2021-04-30,r-n-b
ROC00705,Time Condition,Imagine Dragons,Though Everyone,53.0,220275.0,0.0,2015-05-05,rock
HIP00189,Significant Put,Travis Scott,State Participant,82.0,268790.0,1.0,2021-10-30,hip-hop
HIP00918,Share Painting,Post Malone,Power Official,76.0,174300.0,0.0,2015-04-03,hip-hop
ROC00523,Experience Relationship,Linkin Park,Fish Run,68.0,224213.0,0.0,2018-09-22,rock
POP01204,Choose Discussion,Ed Sheeran,Enjoy Care,75.0,186697.0,,2017-04-18,pop
ROC02473,Low Onto,Imagine Dragons,Success Common,58.0,261209.0,0.0,2021-10-13,rock
R-N01520,Child Central,SZA,Policy Popular,63.0,179176.0,0.0,2018-02-28,r-n-b
ELE01570,Realize Program,Bicep,Kid Your,39.0,198327.0,,2018-01-30,electronic
R-N01380,Past Debate,Beyonce,Trouble Visit,72.0,214569.0,0.0,2022-05-30,r-n-b
ELE02407,Option Everything,Bicep,Especially Trial,67.0,185728.0,0.0,2020-02-29,electronic
POP02189,Describe Nearly,Olivia Rodrigo,Sea Pick,78.0,240149.0,1.0,2024-02-29,pop
POP00998,Tax Then,Billie Eilish,Unknown Album,71.0,264976.0,0.0,2024-11-09,pop
ELE02671,Meet Across,Martin Garrix,Case From,55.0,257754.0,0.0,,electronic
ROC01536,Approach Run,Foo Fighters,Opportunity Animal,59.0,193694.0,0.0,,
ROC00454,Owner About,Arctic Monkeys,Much Less,51.0,264808.0,0.0,2020-02-16,rock
R-N02305,Establish Child,The Weeknd,Attention Set,61.0,204732.0,,2015-08-30,r-n-b
ROC02147,Local Include,Linkin Park,Reality Three,74.0,185116.0,0.0,2018-03-30,rock
ROC01249,Nothing Difference,Arctic Monkeys,Relate Eight,51.0,238565.0,0.0,2019-04-26,rock
HIP00306,None Account,Cardi B,Everybody Have,,190895.0,0.0,2021-06-11,hip-hop
POP00306,Behind Against,Taylor Swift,Half Store,83.0,257982.0,0.0,2021-03-30,pop
POP00619,One Series,Ariana Grande,Property Cause,,151743.0,,,
HIP02978,You Itself,Cardi B,Program Finish,71.0,258817.0,0.0,2023-03-18,hip-hop
ROC02586,Even Public,Imagine Dragons,Entire Speak,76.0,237059.0,,2020-04-05,rock
R-N01618,Education Be,SZA,Quite Daughter,53.0,181408.0,1.0,2016-03-30,r-n-b
ELE00576,Administration Woman,Bonobo,Agree Course,41.0,213238.0,0.0,2017-11-19,electronic
R-N00448,Prove Whose,Ella Mai,Protect Town,68.0,207230.0,0.0,2015-11-02,r-n-b
ROC01148,Present Lose,The Killers,Figure Me,72.0,227522.0,1.0,2024-06-30,rock
ROC01657,Investment Focus,Unknown Artist,Myself Against,46.0,168712.0,1.0,2015-06-02,rock
ELE02637,Throughout Building,Disclosure,Executive Summer,52.0,254909.0,0.0,2024-12-15,electronic
POP01123,Month Away,Dua Lipa,Fish Window,67.0,206408.0,1.0,2017-01-04,pop
POP02884,Win Scientist,Taylor Swift,Ever Center,56.0,173308.0,0.0,,
ROC02488,Live Arrive,Coldplay,Between Moment,66.0,221590.0,1.0,2022-03-30,rock
R-N02480,None Like,H.E.R.,Special Weight,60.0,221731.0,,2020-09-12,r-n-b
POP02510,Oil Writer,Dua Lipa,Note Us,78.0,257427.0,0.0,,pop
R-N00793,Bring Bad,Ella Mai,Unknown Album,64.0,221460.0,0.0,2015-12-17,r-n-b
HIP00777,Than Visit,Kendrick Lamar,Building Before,,266393.0,1.0,2018-03-30,hip-hop
R-N02417,Study True,SZA,Benefit Poor,74.0,231814.0,0.0,2024-10-04,r-n-b
ELE02565,Customer Discussion,Disclosure,Provide Allow,54.0,224159.0,0.0,2017-09-02,electronic
ROC02616,Ever Mission,Arctic Monkeys,Service War,51.0,254555.0,1.0,2015-11-18,rock
HIP01638,But Think,Drake,As Lot,56.0,243115.0,0.0,2021-04-30,hip-hop
R-N01862,Before Religious,Jhene Aiko,Tax International,60.0,268013.0,0.0,2017-03-30,r-n-b
ELE01729,Parent Should,Aphex Twin,Exactly Course,45.0,224894.0,0.0,2021-03-30,electronic
ROC00500,Will Morning,Arctic Monkeys,Accept Specific,71.0,242440.0,1.0,2022-01-24,
ROC01166,Hour Mother,The Killers,Team Response,76.0,205000.0,0.0,2018-03-30,rock
POP01212,Especially Cover,Olivia Rodrigo,Magazine Sell,70.0,240861.0,0.0,2021-02-06,
ELE02253,Star Sign,Martin Garrix,Ability Particularly,60.0,251441.0,1.0,2024-01-30,electronic
ROC02696,Director Different,Linkin Park,Others Energy,80.0,232873.0,0.0,,
ELE02712,Sea Test,Bicep,Soldier Such,64.0,218252.0,0.0,2020-06-02,electronic
ROC00926,Issue Night,Foo Fighters,Position Exactly,62.0,214782.0,0.0,2017-09-29,rock
HIP02892,See Including,Drake,Police Necessary,60.0,205939.0,0.0,2024-12-30,hip-hop
POP01791,Pm Concern,Taylor Swift,Keep Beat,75.0,234405.0,0.0,,
R-N01650,East Teach,H.E.R.,Unknown Album,69.0,196468.0,0.0,,r-n-b
POP01522,Drive Large,Olivia Rodrigo,Leg Out,73.0,250182.0,0.0,2020-03-30,pop
HIP00577,Its Peace,Cardi B,Respond Computer,65.0,156512.0,0.0,2019-03-21,hip-hop
ELE01256,Those Card,Bonobo,Bill First,60.0,150469.0,1.0,2022-12-30,electronic
R-N01000,Base Hear,Jhene Aiko,Night Offer,66.0,166519.0,,2019-03-30,r-n-b
HIP01566,While Side,Drake,Tv Person,75.0,190569.0,0.0,2016-03-30,hip-hop
R-N02966,Economic It,Beyonce,Unknown Album,66.0,197143.0,0.0,2022-08-12,r-n-b
HIP00229,Then Exactly,Unknown Artist,Over Also,69.0,222104.0,1.0,2022-04-26,hip-hop
HIP02051,Camera Democrat,Post Malone,Him Across,72.0,220300.0,,2016-01-16,hip-hop
POP02209,Care Then,Taylor Swift,Unknown Album,74.0,196027.0,1.0,2022-02-18,pop
R-N02101,Others Professional,Beyonce,Unknown Album,63.0,236224.0,0.0,,r-n-b
HIP02985,Business Opportunity,Cardi B,Themselves Consider,66.0,,0.0,2016-10-02,hip-hop
HIP01135,Same West,Unknown Artist,Enough Pressure,67.0,188990.0,1.0,2016-01-31,hip-hop
HIP01640,Unknown Track,Nicki Minaj,Unknown Album,75.0,168350.0,0.0,2023-05-30,hip-hop
ROC00382,Paper Sound,Foo Fighters,Real Apply,,169225.0,1.0,,rock
R-N00892,Public Including,Jhene Aiko,Arm She,56.0,266176.0,0.0,,r-n-b
HIP01577,Break Best,Cardi B,Quickly Tonight,82.0,227682.0,0.0,2017-07-06,hip-hop
POP00826,Policy Customer,Ed Sheeran,Speak Third,85.0,224727.0,0.0,2015-07-16,pop
ELE01129,Hospital Mrs,Four Tet,Decide Travel,45.0,,0.0,2020-07-30,electronic
R-N01108,Player Window,Beyonce,Democrat Then,62.0,193743.0,0.0,2019-12-30,r-n-b
HIP02394,Sister Fly,Kendrick Lamar,Though Field,60.0,203736.0,0.0,2019-03-30,hip-hop
HIP02376,High Similar,Nicki Minaj,Commercial His,87.0,153748.0,1.0,2015-07-29,hip-hop
POP00817,Spend Go,Billie Eilish,Unknown Album,80.0,164438.0,,2023-09-25,pop
HIP02311,Main Often,Travis Scott,Which Moment,78.0,245682.0,0.0,2020-07-28,hip-hop
ELE00006,Sort Once,Calvin Harris,Message Off,53.0,203302.0,1.0,,electronic
ELE01651,Current Past,Bonobo,Increase Price,56.0,151021.0,1.0,2023-08-13,electronic
ROC01043,Age Sister,Unknown Artist,Individual Where,51.0,,0.0,2021-10-14,rock
ROC01694,Commercial Quickly,Imagine Dragons,Save Small,67.0,215366.0,0.0,2022-04-11,rock
HIP01469,Sign Explain,Nicki Minaj,Suggest My,72.0,217354.0,0.0,2015-10-30,hip-hop
HIP02754,Unknown Track,J. Cole,Share Small,68.0,227559.0,0.0,2021-07-06,hip-hop
POP01378,Draw Instead,Billie Eilish,Central These,70.0,157179.0,0.0,2016-09-30,pop
HIP02629,Present That,Post Malone,World Seat,72.0,190007.0,1.0,,hip-hop
ROC02107,Improve Hundred,Coldplay,Have Sense,68.0,199475.0,0.0,2024-03-08,
HIP00743,Mission Member,Kendrick Lamar,Rich Only,71.0,243502.0,0.0,2019-05-22,hip-hop
POP00587,Camera Phone,Ed Sheeran,Only Look,69.0,263102.0,0.0,2018-03-30,pop
ELE00363,Development Knowledge,Four Tet,Time So,56.0,184132.0,0.0,2018-08-10,electronic
R-N01191,Raise Bring,H.E.R.,Condition Left,60.0,267825.0,1.0,2023-03-17,r-n-b
POP02018,Cause Stock,Olivia Rodrigo,Eye Card,79.0,232784.0,0.0,2023-04-12,
ELE01463,Take Local,Disclosure,Black Door,47.0,169924.0,0.0,2021-09-24,electronic
ROC01017,Common Recent,Foo Fighters,Unknown Album,56.0,232064.0,1.0,,rock
POP02245,Enter Pretty,Harry Styles,Have Whatever,75.0,268278.0,1.0,2017-06-30,
R-N01783,Action Thousand,The Weeknd,Authority Sound,66.0,191040.0,0.0,2024-03-30,r-n-b
HIP01222,Actually Candidate,Cardi B,Then Sound,69.0,206284.0,0.0,2016-11-30,hip-hop
POP01430,Exactly Four,Ed Sheeran,Determine Involve,77.0,246829.0,1.0,2020-11-23,pop
ROC02334,Simple Born,Linkin Park,Arrive Able,70.0,224330.0,0.0,2017-09-21,rock
POP01926,Church Seat,Taylor Swift,Pay Year,58.0,250196.0,1.0,2015-05-01,pop
ROC02535,Avoid Very,Radiohead,Out Food,67.0,209806.0,1.0,2022-04-28,rock
HIP01343,Shake Back,Cardi B,Head Whatever,76.0,210063.0,0.0,2017-02-05,hip-hop
POP00195,Former Million,Ariana Grande,Point Until,77.0,,0.0,2021-01-03,pop
ROC00480,Central Remain,Linkin Park,Social Participant,67.0,,1.0,2015-09-30,rock
POP00471,Number Why,Ed Sheeran,Unknown Album,59.0,208149.0,0.0,2016-03-30,pop
ROC00773,Rule Strategy,Imagine Dragons,Very Green,53.0,258377.0,0.0,,rock
HIP00179,Space Authority,J. Cole,Here Wind,73.0,248191.0,,,hip-hop
HIP01591,Two Example,Nicki Minaj,Month Model,71.0,249778.0,0.0,2024-03-30,hip-hop
HIP02574,Billion Arm,Post Malone,End Recently,63.0,199797.0,0.0,,hip-hop
POP02740,Sell Attack,Taylor Swift,Give Provide,77.0,175299.0,0.0,2015-08-10,pop
HIP01425,Business Speak,Cardi B,Choice Seek,62.0,152809.0,0.0,2017-12-30,hip-hop
ELE00736,Effect Prove,Bonobo,Like Project,58.0,156066.0,1.0,2023-03-30,electronic
HIP02189,Expect Give,J. Cole,Federal Upon,81.0,216928.0,1.0,2024-03-30,hip-hop
HIP00155,Sing Hear,J. Cole,Red Success,59.0,,1.0,2015-12-23,hip-hop
HIP01330,Light By,Travis Scott,Natural Fast,74.0,195758.0,1.0,2023-03-30,hip-hop
ELE01218,Show Space,Bonobo,Wind No,64.0,240423.0,1.0,2022-05-30,electronic
HIP02660,Religious Interest,Unknown Artist,Mother Agency,69.0,172357.0,,,hip-hop
ROC02269,Likely Lot,Imagine Dragons,Seven Against,68.0,248700.0,1.0,2016-04-22,
HIP00649,Range Especially,Kendrick Lamar,Response Conference,67.0,260169.0,1.0,2019-06-24,hip-hop
POP02140,Leave Administration,Dua Lipa,Billion Subject,76.0,264979.0,0.0,2022-05-08,pop
ROC02306,Forget Happen,Imagine Dragons,Listen Support,51.0,208148.0,0.0,2021-05-30,
R-N00239,Listen The,The Weeknd,Above Energy,63.0,180247.0,0.0,,r-n-b
POP02711,Stop Yes,Ariana Grande,Have Author,85.0,213814.0,1.0,2017-06-30,pop
R-N02074,Reality Television,SZA,Research Standard,82.0,257132.0,0.0,2018-06-30,r-n-b
R-N00262,Call Work,Ella Mai,Son Return,74.0,188439.0,0.0,2021-04-30,r-n-b
ELE01343,Would Season,Bicep,Last Bag,46.0,197334.0,0.0,2019-04-21,electronic
POP00508,Not Quality,Taylor Swift,Unknown Album,75.0,155611.0,0.0,,
ELE01502,Free Front,Aphex Twin,Season Already,61.0,153657.0,,2015-03-30,electronic
R-N01887,Send Determine,Unknown Artist,Owner Probably,61.0,174198.0,0.0,,r-n-b
POP00921,There Economy,Harry Styles,Mind Professional,68.0,156834.0,1.0,2019-03-30,pop
ELE02684,Campaign May,Unknown Artist,Analysis Anyone,64.0,173432.0,0.0,2015-03-30,electronic
ROC02821,Agency Official,The Killers,Recent Class,72.0,206272.0,1.0,2017-05-19,rock
R-N01156,Political Herself,Beyonce,Market West,57.0,231524.0,0.0,,r-n-b
POP01247,It Interest,Ed Sheeran,Age Exactly,,207041.0,0.0,2017-08-09,pop
ELE00454,Likely Discuss,Four Tet,Word Type,61.0,240434.0,0.0,2023-09-02,electronic
POP00120,However Final,Dua Lipa,Investment Certain,80.0,246832.0,1.0,2019-03-30,pop
HIP01244,Think Away,Post Malone,Politics Air,70.0,240855.0,1.0,2019-03-30,hip-hop
HIP02725,Democrat Prevent,Post Malone,Easy Alone,,241703.0,0.0,,hip-hop
ROC01298,Place Hope,Linkin Park,Him Soon,57.0,168583.0,0.0,2017-02-06,rock
ELE02607,Collection Speech,Bicep,Single Despite,56.0,222190.0,1.0,2024-03-30,electronic
ROC02062,Something News,Linkin Park,Maintain Water,,260101.0,0.0,2015-03-30,
POP02237,Way Run,Dua Lipa,Treatment Partner,,259831.0,1.0,2020-12-07,pop
R-N01549,Hair Especially,Frank Ocean,Control If,71.0,240316.0,0.0,2020-04-15,r-n-b
ELE02255,Pressure Law,Four Tet,Follow Up,60.0,192793.0,,2017-11-09,electronic
ELE00414,Treat Industry,Bicep,Million Certainly,44.0,263748.0,,2017-03-30,electronic
HIP02663,Economy Explain,J. Cole,Activity Southern,60.0,239074.0,0.0,2024-02-29,hip-hop
R-N02943,Class Successful,Ella Mai,Unknown Album,57.0,181806.0,1.0,,r-n-b
POP00978,Inside Or,Harry Styles,Four Partner,64.0,214904.0,0.0,2024-03-30,pop
HIP00368,Again Worry,J. Cole,Wrong Only,72.0,226034.0,0.0,2021-10-14,hip-hop
R-N02255,According Meet,SZA,Fish But,64.0,218665.0,1.0,2024-10-03,r-n-b
R-N01557,Window Animal,Frank Ocean,Unknown Album,61.0,183717.0,0.0,2018-01-10,r-n-b
R-N01490,Treat Gun,SZA,Main Policy,60.0,157507.0,1.0,2017-06-08,r-n-b
POP02967,Not Heart,Billie Eilish,Data Cup,71.0,198636.0,0.0,2015-10-11,pop
R-N01337,Real Property,Beyonce,Letter That,62.0,198808.0,1.0,2023-03-15,r-n-b
HIP00474,Friend Difference,Travis Scott,Push Its,65.0,190862.0,0.0,2017-06-07,hip-hop
ROC01296,Well Rock,The Killers,Large Growth,56.0,232596.0,,2015-03-30,rock
POP02070,Figure Teach,Dua Lipa,Travel Condition,81.0,163304.0,0.0,2020-03-06,pop
POP00486,Available Project,Dua Lipa,Save Sport,70.0,154963.0,1.0,2022-09-29,pop
R-N01290,Brother Sister,SZA,Return Imagine,78.0,238649.0,0.0,2018-03-30,r-n-b
ELE00635,Person Herself,Bicep,Party Sound,43.0,234882.0,0.0,,electronic
HIP00097,Need Once,Nicki Minaj,Crime School,73.0,230750.0,1.0,2024-12-22,hip-hop
HIP02981,Property All,Cardi B,Listen Research,80.0,163594.0,1.0,2016-09-20,hip-hop
ROC01953,Past Hold,Linkin Park,Follow Drop,52.0,253333.0,0.0,,rock
POP00224,Soon Per,Ed Sheeran,Mother Interest,71.0,214876.0,0.0,2020-06-24,pop
ROC02890,Foot Than,The Killers,Southern Anything,60.0,237098.0,0.0,2016-12-30,rock
HIP00890,Run Attention,Drake,Authority Treatment,74.0,152698.0,0.0,2022-07-03,hip-hop
ROC02027,Also Product,Imagine Dragons,Simply Always,62.0,182169.0,0.0,,rock
R-N01718,Wait Old,The Weeknd,Cold Manager,,256300.0,0.0,2015-03-30,r-n-b
ELE02812,Dog Early,Aphex Twin,Several Standard,,,1.0,2021-06-12,electronic
R-N02690,Expect Hotel,Jhene Aiko,Safe See,68.0,257444.0,0.0,2021-03-30,r-n-b
POP02920,The Something,Olivia Rodrigo,Oil Everyone,70.0,165038.0,,2015-03-30,
